Playlist Title,Playlist Version,Track Title,Track Asin,Track Artist Name,Track Artist Asin,Track Album Name,Track Album Asin,Track Creation Date,Track Last Updated Time,Number of Followers
Brass Band,86,45,40549,true,true,true,2020-03-21 18:35:56 UTC,2020-09-12 21:51:20 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe
Brass Band,87,46,40671,true,true,true,2020-03-21 18:35:56 UTC,2020-09-14 12:22:26 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe,B00DCWNZE6:Sound the Bells!
Brass Band,88,45,40549,true,true,true,2020-03-21 18:35:56 UTC,2020-09-15 12:12:18 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe
Brass Band,89,45,40549,true,true,true,2020-03-21 18:35:56 UTC,2020-09-20 00:56:09 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe
Brass Band,90,45,40549,true,true,true,2020-03-21 18:35:56 UTC,2020-10-06 20:43:01 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe
Brass Band,91,45,40549,true,true,true,2020-03-21 18:35:56 UTC,2020-10-15 11:47:39 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe
Brass Band,92,45,40549,true,true,true,2020-03-21 18:35:56 UTC,2020-10-30 02:19:06 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe
Brass Band,93,45,40549,true,true,true,2020-03-21 18:35:56 UTC,2020-11-23 14:38:24 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe
Brass Band,94,45,40549,true,true,true,2020-03-21 18:35:56 UTC,2020-11-23 15:32:35 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe
Brass Band,95,45,40549,true,true,true,2020-03-21 18:35:56 UTC,2020-11-26 19:50:02 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe
Brass Band,96,45,40549,true,true,true,2020-03-21 18:35:56 UTC,2020-11-26 20:01:57 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe
Brass Band,97,64,45404,true,true,true,2020-03-21 18:35:56 UTC,2021-06-29 23:49:40 UTC,false,0,B07RL88W18:Diversions on a Bass Theme (Live),B07RM61M55:Harmony Music (Live),B07RK4KN28:Shine as the light (Live),B07RM6XMYQ:Masquerade (Live),B07RGX4N81:Revelation (Live),B00AL1M27W:Masquerade,B07RGWSYFD:Malaguena (Live),B01KSDRH5Y:Finlandia Op. 26,B01N5XZ6FZ:The Power of the Soul,B01ND40J91:Spiriti,B01NC3H0NU:Goldberg 2012 - Eikanger-Bjørsvik Musikklag [Explicit],B01N19M5OG:From Ancient Times,B00BKJ6BM6:A Tale As Yet Untold - Eikanger-Bjørsvik Musikklag,B00BKJ6TT6:St Magnus,B00IHFUOB0:Mutant Sonorites - Eikanger-Bjørsvik Musikklag,B00IHFUVJK:Goldberg 2012,B00TRQ0WJW:Of Distant Memories - Eikanger-Bjørsvik,B00TRQ187M:Audivi Media Nocte - Eikanger-Bjørsvik M.Lag,B01BSZVTVE:Searching for light - Eikanger-Bjørsvik,B01BSZW09Y:Trance - Eikanger-Bjørsvik,B06X3SSJDQ:Variations on a theme of Michael Tippet,B06X16XPHC:Fraternity - Eikanger,B079WL4BF7:Aubade,B079WK1ZWW:Partita for Band,B07PK6FJQ8:Concerto Grosso (1980),B07PGX7CJK:Perihelion: Close to the Sun,B084XYRHZT:Spiriti,B084XWTFHN:Fraternity,B084XX12J7:Myth Forest,B00TRQ1E6W:Paganini Variations,B00TRQ1F9I:Yggdrasill,B000QWXQ3A:Lloyd: English Usage,B000QWZ2U0:Lloyd: Diversions on a Bass Theme,B079WMPS8N:English Heritage,B07RJ11674:Blitz (Live),B000TPJ1OC:Resurgam,B007QUSU36:Resurgam,B07YQ8VXZN:Resurgam (Live),B01MYGV62J:Resurgam,B000TPL55U:Shine As The Light,B079WL9CFD:Music of the Spheres,B07QV9Q6QJ:The Turing Test,B07QYBLSJ9:Aristotle's Air,B00JZNUPXU:Enter the Galaxies,B00AL1M3AI:Le chant de l'alpe,B07NLJBSHD:Serenade: I. March (Live),B07NLJLDJ2:Serenade: II. Nocturne (Live),B07NLJFMDL:Serenade: III. Scherzo (Live),B07NLKSRYP:Serenade: IV. Hymn (Live),B07NLHSQ5B:The Call (Live),B07NLKKFNC:Canzon in echo duodecimi toni a 10, Ch. 180 (Live),B07NLKPZF7:Ragtimes & Habaneras: Crotchet = 112 (Arr. Wengler) [Live],B07NLJT6BM:Ragtimes & Habaneras: II. Tempo di foxtrot (Arr. Wengler) [Live],B07NLJHN8R:Ragtimes & Habaneras: III. Tempo di son (Arr. Wengler) [Live],B07NLJM8P5:Ragtimes & Habaneras: IV. Tango - Tempo di charleston - Tango (Arr. Wengler) [Live],B07NLHF9ZW:Ragtimes & Habaneras: V. Crotchet = 100 (Arr. Wengler) [Live],B07NLJGLLV:Ragtimes & Habaneras: VI. Tempo di rumba (Arr. Wengler) [Live],B07NLK5GPR:Ragtimes & Habaneras: VII. Tempo di Ragtime (Arr. Wengler) [Live],B07NLHGN11:Ragtimes & Habaneras: VIII. Tango (Arr. Wengler) [Live],B07NLL1Q1Z:Ragtimes & Habaneras: IX. Crotchet = 120 (Arr. Wengler) [Live],B07NLGZLD1:Ragtimes & Habaneras: X. Crotchet = 112 (Arr. Wengler) [Live],B07NLKDHWQ:Ragtimes & Habaneras: XI. Allegro vivace (Arr. Wengler) [Live],B07NLK898R:Variants with Solo Cadenzas (Live),B07NLJV3LL:Concerto Grosso, Op. 61 (Live)
